RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
10,10,2025-02-07 11:58:48.4487006,100,Warning,Microsoft-Windows-Diagnostics-Performance,Microsoft-Windows-Diagnostics-Performance/Operational,1064,1960,WIN-3M6ADARIMNH,0,S-1-5-19,Windows System was started,,,BootStartTime: 2025-02-07 11:57:01.5624001,BootEndTime: 2025-02-07 11:58:46.4518971,BootTime: 26420ms,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800388c990.vacb.evtx,0x8000000000010000,0,"{""EventData"":{""Data"":[{""@Name"":""BootTsVersion"",""#text"":""2""},{""@Name"":""BootStartTime"",""#text"":""2025-02-07 11:57:01.5624001""},{""@Name"":""BootEndTime"",""#text"":""2025-02-07 11:58:46.4518971""},{""@Name"":""SystemBootInstance"",""#text"":""9""},{""@Name"":""UserBootInstance"",""#text"":""4""},{""@Name"":""BootTime"",""#text"":""26420""},{""@Name"":""MainPathBootTime"",""#text"":""14120""},{""@Name"":""BootKernelInitTime"",""#text"":""10""},{""@Name"":""BootDriverInitTime"",""#text"":""203""},{""@Name"":""BootDevicesInitTime"",""#text"":""5885""},{""@Name"":""BootPrefetchInitTime"",""#text"":""5776""},{""@Name"":""BootPrefetchBytes"",""#text"":""596033536""},{""@Name"":""BootAutoChkTime"",""#text"":""0""},{""@Name"":""BootSmssInitTime"",""#text"":""4827""},{""@Name"":""BootCriticalServicesInitTime"",""#text"":""307""},{""@Name"":""BootUserProfileProcessingTime"",""#text"":""325""},{""@Name"":""BootMachineProfileProcessingTime"",""#text"":""346""},{""@Name"":""BootExplorerInitTime"",""#text"":""1290""},{""@Name"":""BootNumStartupApps"",""#text"":""0""},{""@Name"":""BootPostBootTime"",""#text"":""12300""},{""@Name"":""BootIsRebootAfterInstall"",""#text"":""False""},{""@Name"":""BootRootCauseStepImprovementBits"",""#text"":""16384""},{""@Name"":""BootRootCauseGradualImprovementBits"",""#text"":""16384""},{""@Name"":""BootRootCauseStepDegradationBits"",""#text"":""136""},{""@Name"":""BootRootCauseGradualDegradationBits"",""#text"":""128""},{""@Name"":""BootIsDegradation"",""#text"":""False""},{""@Name"":""BootIsStepDegradation"",""#text"":""False""},{""@Name"":""BootIsGradualDegradation"",""#text"":""False""},{""@Name"":""BootImprovementDelta"",""#text"":""0""},{""@Name"":""BootDegradationDelta"",""#text"":""0""},{""@Name"":""BootIsRootCauseIdentified"",""#text"":""True""},{""@Name"":""OSLoaderDuration"",""#text"":""1277""},{""@Name"":""BootPNPInitStartTimeMS"",""#text"":""10""},{""@Name"":""BootPNPInitDuration"",""#text"":""5895""},{""@Name"":""OtherKernelInitDuration"",""#text"":""108""},{""@Name"":""SystemPNPInitStartTimeMS"",""#text"":""6000""},{""@Name"":""SystemPNPInitDuration"",""#text"":""194""},{""@Name"":""SessionInitStartTimeMS"",""#text"":""6197""},{""@Name"":""Session0InitDuration"",""#text"":""132""},{""@Name"":""Session1InitDuration"",""#text"":""77""},{""@Name"":""SessionInitOtherDuration"",""#text"":""4616""},{""@Name"":""WinLogonStartTimeMS"",""#text"":""11025""},{""@Name"":""OtherLogonInitActivityDuration"",""#text"":""1133""},{""@Name"":""UserLogonWaitDuration"",""#text"":""291""}]}}"
11,11,2025-02-07 11:58:48.4487006,109,Warning,Microsoft-Windows-Diagnostics-Performance,Microsoft-Windows-Diagnostics-Performance/Operational,1064,1960,WIN-3M6ADARIMNH,0,S-1-5-19,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800388c990.vacb.evtx,0x8000000000010000,0,"{""EventData"":{""Data"":[{""@Name"":""StartTime"",""#text"":""2025-02-07 11:57:01.5624001""},{""@Name"":""NameLength"",""#text"":""19""},{""@Name"":""Name"",""#text"":""ACPI_HAL\\PNP0C08\\0""},{""@Name"":""FriendlyNameLength"",""#text"":""32""},{""@Name"":""FriendlyName"",""#text"":""Microsoft ACPI-Compliant System""},{""@Name"":""VersionLength"",""#text"":""0""},{""@Name"":""Version""},{""@Name"":""TotalTime"",""#text"":""1113""},{""@Name"":""DegradationTime"",""#text"":""1000""},{""@Name"":""PathLength"",""#text"":""0""},{""@Name"":""Path""},{""@Name"":""ProductNameLength"",""#text"":""0""},{""@Name"":""ProductName""},{""@Name"":""CompanyNameLength"",""#text"":""0""},{""@Name"":""CompanyName""}]}}"
12,12,2025-02-07 12:15:34.4581882,200,Warning,Microsoft-Windows-Diagnostics-Performance,Microsoft-Windows-Diagnostics-Performance/Operational,1048,1528,WIN-3M6ADARIMNH,0,S-1-5-19,Windows System was shutdown,,,ShutdownStartTime: 2025-02-07 12:13:31.4900526,ShutdownEndTime: 2025-02-07 12:13:36.0362821,ShutdownTime: 4546ms,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800388c990.vacb.evtx,0x8000000000010000,0,"{""EventData"":{""Data"":[{""@Name"":""ShutdownTsVersion"",""#text"":""1""},{""@Name"":""ShutdownStartTime"",""#text"":""2025-02-07 12:13:31.4900526""},{""@Name"":""ShutdownEndTime"",""#text"":""2025-02-07 12:13:36.0362821""},{""@Name"":""ShutdownTime"",""#text"":""4546""},{""@Name"":""ShutdownUserSessionTime"",""#text"":""1800""},{""@Name"":""ShutdownUserPolicyTime"",""#text"":""8""},{""@Name"":""ShutdownUserProfilesTime"",""#text"":""45""},{""@Name"":""ShutdownSystemSessionsTime"",""#text"":""2125""},{""@Name"":""ShutdownPreShutdownNotificationsTime"",""#text"":""214""},{""@Name"":""ShutdownServicesTime"",""#text"":""1845""},{""@Name"":""ShutdownKernelTime"",""#text"":""619""},{""@Name"":""ShutdownRootCauseStepImprovementBits"",""#text"":""0""},{""@Name"":""ShutdownRootCauseGradualImprovementBits"",""#text"":""0""},{""@Name"":""ShutdownRootCauseStepDegradationBits"",""#text"":""0""},{""@Name"":""ShutdownRootCauseGradualDegradationBits"",""#text"":""0""},{""@Name"":""ShutdownIsDegradation"",""#text"":""False""},{""@Name"":""ShutdownTimeChange"",""#text"":""0""}]}}"
13,13,2025-02-07 12:15:34.4581882,100,Warning,Microsoft-Windows-Diagnostics-Performance,Microsoft-Windows-Diagnostics-Performance/Operational,1048,2604,WIN-3M6ADARIMNH,0,S-1-5-19,Windows System was started,,,BootStartTime: 2025-02-07 12:13:48.5624001,BootEndTime: 2025-02-07 12:15:32.4145847,BootTime: 19209ms,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800388c990.vacb.evtx,0x8000000000010000,0,"{""EventData"":{""Data"":[{""@Name"":""BootTsVersion"",""#text"":""2""},{""@Name"":""BootStartTime"",""#text"":""2025-02-07 12:13:48.5624001""},{""@Name"":""BootEndTime"",""#text"":""2025-02-07 12:15:32.4145847""},{""@Name"":""SystemBootInstance"",""#text"":""10""},{""@Name"":""UserBootInstance"",""#text"":""5""},{""@Name"":""BootTime"",""#text"":""19209""},{""@Name"":""MainPathBootTime"",""#text"":""8109""},{""@Name"":""BootKernelInitTime"",""#text"":""10""},{""@Name"":""BootDriverInitTime"",""#text"":""135""},{""@Name"":""BootDevicesInitTime"",""#text"":""6121""},{""@Name"":""BootPrefetchInitTime"",""#text"":""1337""},{""@Name"":""BootPrefetchBytes"",""#text"":""241197056""},{""@Name"":""BootAutoChkTime"",""#text"":""0""},{""@Name"":""BootSmssInitTime"",""#text"":""618""},{""@Name"":""BootCriticalServicesInitTime"",""#text"":""151""},{""@Name"":""BootUserProfileProcessingTime"",""#text"":""40""},{""@Name"":""BootMachineProfileProcessingTime"",""#text"":""167""},{""@Name"":""BootExplorerInitTime"",""#text"":""536""},{""@Name"":""BootNumStartupApps"",""#text"":""0""},{""@Name"":""BootPostBootTime"",""#text"":""11100""},{""@Name"":""BootIsRebootAfterInstall"",""#text"":""False""},{""@Name"":""BootRootCauseStepImprovementBits"",""#text"":""0""},{""@Name"":""BootRootCauseGradualImprovementBits"",""#text"":""4""},{""@Name"":""BootRootCauseStepDegradationBits"",""#text"":""0""},{""@Name"":""BootRootCauseGradualDegradationBits"",""#text"":""0""},{""@Name"":""BootIsDegradation"",""#text"":""False""},{""@Name"":""BootIsStepDegradation"",""#text"":""False""},{""@Name"":""BootIsGradualDegradation"",""#text"":""False""},{""@Name"":""BootImprovementDelta"",""#text"":""0""},{""@Name"":""BootDegradationDelta"",""#text"":""0""},{""@Name"":""BootIsRootCauseIdentified"",""#text"":""True""},{""@Name"":""OSLoaderDuration"",""#text"":""1099""},{""@Name"":""BootPNPInitStartTimeMS"",""#text"":""10""},{""@Name"":""BootPNPInitDuration"",""#text"":""6129""},{""@Name"":""OtherKernelInitDuration"",""#text"":""75""},{""@Name"":""SystemPNPInitStartTimeMS"",""#text"":""6187""},{""@Name"":""SystemPNPInitDuration"",""#text"":""127""},{""@Name"":""SessionInitStartTimeMS"",""#text"":""6333""},{""@Name"":""Session0InitDuration"",""#text"":""379""},{""@Name"":""Session1InitDuration"",""#text"":""22""},{""@Name"":""SessionInitOtherDuration"",""#text"":""216""},{""@Name"":""WinLogonStartTimeMS"",""#text"":""6951""},{""@Name"":""OtherLogonInitActivityDuration"",""#text"":""413""},{""@Name"":""UserLogonWaitDuration"",""#text"":""4588""}]}}"
1,1,2025-01-14 14:22:33.6161031,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,904,540,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d810.dat.evtx,0x4000000000000000,0,"{""EventData"":""""}"
2,2,2025-02-07 11:24:10.1628562,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,816,1684,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d810.dat.evtx,0x4000000000000000,0,"{""EventData"":""""}"
3,3,2025-02-07 11:53:11.6676357,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,880,2204,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d810.dat.evtx,0x4000000000000000,0,"{""EventData"":""""}"
4,4,2025-02-07 11:59:15.9827490,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,848,2332,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d810.dat.evtx,0x4000000000000000,0,"{""EventData"":""""}"
5,5,2025-02-07 12:15:56.7194273,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,876,2836,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d810.dat.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-01-14 14:22:33.6161031,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,904,540,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d910.vacb.evtx,0x4000000000000000,0,"{""EventData"":""""}"
2,2,2025-02-07 11:24:10.1628562,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,816,1684,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d910.vacb.evtx,0x4000000000000000,0,"{""EventData"":""""}"
3,3,2025-02-07 11:53:11.6676357,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,880,2204,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d910.vacb.evtx,0x4000000000000000,0,"{""EventData"":""""}"
4,4,2025-02-07 11:59:15.9827490,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,848,2332,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d910.vacb.evtx,0x4000000000000000,0,"{""EventData"":""""}"
5,5,2025-02-07 12:15:56.7194273,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,876,2836,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800393d910.vacb.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-01-15 06:18:49.9741484,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,828,1680,37L4247F27-25,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-01-14 22:18:49.8961483""},{""@Name"":""ErrorCode"",""#text"":""232""},{""@Name"":""Duration (ms)"",""#text"":""78""},{""@Name"":""Reason"",""#text"":""0""}]}}"
2,2,2025-01-14 14:21:23.3067796,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,880,1768,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""749826560""},{""@Name"":""RB_CacheHitBytes"",""#text"":""0""},{""@Name"":""RB_PrefetchBytes"",""#text"":""0""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0""},{""@Name"":""RB_IoReadCount"",""#text"":""26466""},{""@Name"":""RB_CacheHitCount"",""#text"":""0""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""0""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""0""}]}}"
3,3,2025-01-14 14:21:24.6327820,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,880,1768,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-01-14 22:21:22.9791791""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""1654""},{""@Name"":""Reason"",""#text"":""0""}]}}"
4,4,2025-01-14 15:04:04.3353133,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,784,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""286318592""},{""@Name"":""RB_CacheHitBytes"",""#text"":""207631360""},{""@Name"":""RB_PrefetchBytes"",""#text"":""602300416""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0.823551148611197""},{""@Name"":""RB_IoReadCount"",""#text"":""16237""},{""@Name"":""RB_CacheHitCount"",""#text"":""13372""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""12277""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""5616255""}]}}"
5,5,2025-01-14 15:04:04.5069136,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,784,1896,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-01-14 23:04:04.0701128""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""436""},{""@Name"":""Reason"",""#text"":""0""}]}}"
6,6,2025-02-07 11:22:59.4697074,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,1512,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""295218688""},{""@Name"":""RB_CacheHitBytes"",""#text"":""243499520""},{""@Name"":""RB_PrefetchBytes"",""#text"":""635412480""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0.963285992103247""},{""@Name"":""RB_IoReadCount"",""#text"":""16969""},{""@Name"":""RB_CacheHitCount"",""#text"":""16346""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""12924""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""5446054""}]}}"
7,7,2025-02-07 11:22:59.6101077,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,1512,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:22:59.2513071""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""359""},{""@Name"":""Reason"",""#text"":""0""}]}}"
8,8,2025-02-07 11:31:30.3365149,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,2804,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:31:30.1805146""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""156""},{""@Name"":""Reason"",""#text"":""1""}]}}"
9,9,2025-02-07 11:41:10.2790397,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,572,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:41:10.1854395""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""93""},{""@Name"":""Reason"",""#text"":""1""}]}}"
10,10,2025-02-07 11:42:39.8800009,1020,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,2840,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000004000,0,"{""EventData"":{""Data"":{""@Name"":""DeviceName"",""#text"":""Unknown Unknown""}}}"
11,11,2025-02-07 11:49:08.1373781,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,768,1992,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:48:57.5761596""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""10561""},{""@Name"":""Reason"",""#text"":""1""}]}}"
12,12,2025-02-07 11:50:45.5257089,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,804,1952,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:50:43.0609046""},{""@Name"":""ErrorCode"",""#text"":""995""},{""@Name"":""Duration (ms)"",""#text"":""2465""},{""@Name"":""Reason"",""#text"":""0""}]}}"
13,13,2025-02-07 11:52:02.0135133,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,828,2868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""727763456""},{""@Name"":""RB_CacheHitBytes"",""#text"":""132188160""},{""@Name"":""RB_PrefetchBytes"",""#text"":""250142720""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0.41292759706191""},{""@Name"":""RB_IoReadCount"",""#text"":""23825""},{""@Name"":""RB_CacheHitCount"",""#text"":""9838""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""6652""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""1975748""}]}}"
14,14,2025-02-07 11:52:02.2319137,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,828,2868,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-07 19:52:01.6235126""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""608""},{""@Name"":""Reason"",""#text"":""0""}]}}"
15,15,2025-02-07 11:58:05.9454230,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,820,2924,WIN-3M6ADARIMNH,0,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\file.None.0xfffffa800399fd00.dat.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""250295296""},{""@Name"":""RB_CacheHitBytes"",""#text"":""146573824""},{""@Name"":""RB_PrefetchBytes"",""#text"":""596033536""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0.760849492151431""},{""@Name"":""RB_IoReadCount"",""#text"":""15162""},{""@Name"":""RB_CacheHitCount"",""#text"":""11536""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""12133""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""5776564""}]}}"
